,_links,id,asset,amount,sponsor,last_modified_ledger,last_modified_time,claimants,flags,paging_token
50,"{'self': {'href': 'https://horizon.stellar.org/claimable_balances/000000006727704761d08e41c766a8bee632b27be82a334a2e60be59196204fd827c9a7c'}, 'transactions': {'href': 'https://horizon.stellar.org/claimable_balances/000000006727704761d08e41c766a8bee632b27be82a334a2e60be59196204fd827c9a7c/transactions{?cursor,limit,order}', 'templated': True}, 'operations': {'href': 'https://horizon.stellar.org/claimable_balances/000000006727704761d08e41c766a8bee632b27be82a334a2e60be59196204fd827c9a7c/operations{?cursor,limit,order}', 'templated': True}}",000000006727704761d08e41c766a8bee632b27be82a334a2e60be59196204fd827c9a7c,NABU:GCYVCYS772DF2GJ376O4UQPRUD2GDS5NKY3DMW7L5R62PLR5WWNF7QFB,1.9990000,GAFO6RK2AQIPJBBOILYX5ZS6JMCR2JR6FUNV4ELIGC6T6JL67DXXXDZV,49730855,2024-01-02T00:33:07Z,"[{'destination': 'GAUMKWCJLFCVTUCVE2C5MDKP5SBUXUA2CRBQ64SC3YQFYFPST7YJER2T', 'predicate': {'unconditional': True}}, {'destination': 'GAFO6RK2AQIPJBBOILYX5ZS6JMCR2JR6FUNV4ELIGC6T6JL67DXXXDZV', 'predicate': {'unconditional': True}}]",{'clawback_enabled': False},49730855-000000006727704761d08e41c766a8bee632b27be82a334a2e60be59196204fd827c9a7c
51,"{'self': {'href': 'https://horizon.stellar.org/claimable_balances/000000005a0349317446c92d77a2caf0dbcc89d5c58ed88a159db8b6dd12f113a3af3540'}, 'transactions': {'href': 'https://horizon.stellar.org/claimable_balances/000000005a0349317446c92d77a2caf0dbcc89d5c58ed88a159db8b6dd12f113a3af3540/transactions{?cursor,limit,order}', 'templated': True}, 'operations': {'href': 'https://horizon.stellar.org/claimable_balances/000000005a0349317446c92d77a2caf0dbcc89d5c58ed88a159db8b6dd12f113a3af3540/operations{?cursor,limit,order}', 'templated': True}}",000000005a0349317446c92d77a2caf0dbcc89d5c58ed88a159db8b6dd12f113a3af3540,NABU:GCYVCYS772DF2GJ376O4UQPRUD2GDS5NKY3DMW7L5R62PLR5WWNF7QFB,1.9990000,GAFO6RK2AQIPJBBOILYX5ZS6JMCR2JR6FUNV4ELIGC6T6JL67DXXXDZV,49730855,2024-01-02T00:33:07Z,"[{'destination': 'GCQ7T3GCR4UHPSAO5HIDH5PWR5SCLVGQT6BX4LHCWAOCKIFY73MYKT2V', 'predicate': {'unconditional': True}}, {'destination': 'GAFO6RK2AQIPJBBOILYX5ZS6JMCR2JR6FUNV4ELIGC6T6JL67DXXXDZV', 'predicate': {'unconditional': True}}]",{'clawback_enabled': False},49730855-000000005a0349317446c92d77a2caf0dbcc89d5c58ed88a159db8b6dd12f113a3af3540
52,"{'self': {'href': 'https://horizon.stellar.org/claimable_balances/000000005934df661cc5135e6765339927286c4e859a0180312de638504351d6e2726dae'}, 'transactions': {'href': 'https://horizon.stellar.org/claimable_balances/000000005934df661cc5135e6765339927286c4e859a0180312de638504351d6e2726dae/transactions{?cursor,limit,order}', 'templated': True}, 'operations': {'href': 'https://horizon.stellar.org/claimable_balances/000000005934df661cc5135e6765339927286c4e859a0180312de638504351d6e2726dae/operations{?cursor,limit,order}', 'templated': True}}",000000005934df661cc5135e6765339927286c4e859a0180312de638504351d6e2726dae,NABU:GCYVCYS772DF2GJ376O4UQPRUD2GDS5NKY3DMW7L5R62PLR5WWNF7QFB,1.9990000,GAFO6RK2AQIPJBBOILYX5ZS6JMCR2JR6FUNV4ELIGC6T6JL67DXXXDZV,49730855,2024-01-02T00:33:07Z,"[{'destination': 'GDXJ4P3CR3O34ONACWWLA3L5LYW7F7RWDEFPZHHCMFCYPHLZ5YWKWTIN', 'predicate': {'unconditional': True}}, {'destination': 'GAFO6RK2AQIPJBBOILYX5ZS6JMCR2JR6FUNV4ELIGC6T6JL67DXXXDZV', 'predicate': {'unconditional': True}}]",{'clawback_enabled': False},49730855-000000005934df661cc5135e6765339927286c4e859a0180312de638504351d6e2726dae
53,"{'self': {'href': 'https://horizon.stellar.org/claimable_balances/000000004a8ffed00de813b062f3b8ad422dde34165b01b10fd2532e309c849d59e93dde'}, 'transactions': {'href': 'https://horizon.stellar.org/claimable_balances/000000004a8ffed00de813b062f3b8ad422dde34165b01b10fd2532e309c849d59e93dde/transactions{?cursor,limit,order}', 'templated': True}, 'operations': {'href': 'https://horizon.stellar.org/claimable_balances/000000004a8ffed00de813b062f3b8ad422dde34165b01b10fd2532e309c849d59e93dde/operations{?cursor,limit,order}', 'templated': True}}",000000004a8ffed00de813b062f3b8ad422dde34165b01b10fd2532e309c849d59e93dde,NABU:GCYVCYS772DF2GJ376O4UQPRUD2GDS5NKY3DMW7L5R62PLR5WWNF7QFB,1.9990000,GAFO6RK2AQIPJBBOILYX5ZS6JMCR2JR6FUNV4ELIGC6T6JL67DXXXDZV,49730855,2024-01-02T00:33:07Z,"[{'destination': 'GAREZPUKXTOO55KKKHI3Z7MXXJRHUBYGFTIKV2YMBWNFIT56JEJNPA6P', 'predicate': {'unconditional': True}}, {'destination': 'GAFO6RK2AQIPJBBOILYX5ZS6JMCR2JR6FUNV4ELIGC6T6JL67DXXXDZV', 'predicate': {'unconditional': True}}]",{'clawback_enabled': False},49730855-000000004a8ffed00de813b062f3b8ad422dde34165b01b10fd2532e309c849d59e93dde
54,"{'self': {'href': 'https://horizon.stellar.org/claimable_balances/000000004a84facee18515472808d5d8f43e32af17c0a1a7150aaf0c1073a89efb0b683d'}, 'transactions': {'href': 'https://horizon.stellar.org/claimable_balances/000000004a84facee18515472808d5d8f43e32af17c0a1a7150aaf0c1073a89efb0b683d/transactions{?cursor,limit,order}', 'templated': True}, 'operations': {'href': 'https://horizon.stellar.org/claimable_balances/000000004a84facee18515472808d5d8f43e32af17c0a1a7150aaf0c1073a89efb0b683d/operations{?cursor,limit,order}', 'templated': True}}",000000004a84facee18515472808d5d8f43e32af17c0a1a7150aaf0c1073a89efb0b683d,NABU:GCYVCYS772DF2GJ376O4UQPRUD2GDS5NKY3DMW7L5R62PLR5WWNF7QFB,1.9990000,GAFO6RK2AQIPJBBOILYX5ZS6JMCR2JR6FUNV4ELIGC6T6JL67DXXXDZV,49730855,2024-01-02T00:33:07Z,"[{'destination': 'GAF4J45JQZ76UWYFXX4RKLUQKGUNLPILLVT3DUXC33KPH3SUP7ONIWM7', 'predicate': {'unconditional': True}}, {'destination': 'GAFO6RK2AQIPJBBOILYX5ZS6JMCR2JR6FUNV4ELIGC6T6JL67DXXXDZV', 'predicate': {'unconditional': True}}]",{'clawback_enabled': False},49730855-000000004a84facee18515472808d5d8f43e32af17c0a1a7150aaf0c1073a89efb0b683d
55,"{'self': {'href': 'https://horizon.stellar.org/claimable_balances/00000000475c0bab22dcc09fe5120f191016c6073001ca97349eace952a25365ef5ea935'}, 'transactions': {'href': 'https://horizon.stellar.org/claimable_balances/00000000475c0bab22dcc09fe5120f191016c6073001ca97349eace952a25365ef5ea935/transactions{?cursor,limit,order}', 'templated': True}, 'operations': {'href': 'https://horizon.stellar.org/claimable_balances/00000000475c0bab22dcc09fe5120f191016c6073001ca97349eace952a25365ef5ea935/operations{?cursor,limit,order}', 'templated': True}}",00000000475c0bab22dcc09fe5120f191016c6073001ca97349eace952a25365ef5ea935,NABU:GCYVCYS772DF2GJ376O4UQPRUD2GDS5NKY3DMW7L5R62PLR5WWNF7QFB,1.9990000,GAFO6RK2AQIPJBBOILYX5ZS6JMCR2JR6FUNV4ELIGC6T6JL67DXXXDZV,49730855,2024-01-02T00:33:07Z,"[{'destination': 'GB2P3FYPHP2IOHLCMVLQCVMHNFBSNIMLMW2QFUCNBPOZJDM3EKI3A5AM', 'predicate': {'unconditional': True}}, {'destination': 'GAFO6RK2AQIPJBBOILYX5ZS6JMCR2JR6FUNV4ELIGC6T6JL67DXXXDZV', 'predicate': {'unconditional': True}}]",{'clawback_enabled': False},49730855-00000000475c0bab22dcc09fe5120f191016c6073001ca97349eace952a25365ef5ea935
56,"{'self': {'href': 'https://horizon.stellar.org/claimable_balances/00000000466e5dbc3f09104ec147c0f2f73caf2856cf5284e39676ec4c40742d0485a85b'}, 'transactions': {'href': 'https://horizon.stellar.org/claimable_balances/00000000466e5dbc3f09104ec147c0f2f73caf2856cf5284e39676ec4c40742d0485a85b/transactions{?cursor,limit,order}', 'templated': True}, 'operations': {'href': 'https://horizon.stellar.org/claimable_balances/00000000466e5dbc3f09104ec147c0f2f73caf2856cf5284e39676ec4c40742d0485a85b/operations{?cursor,limit,order}', 'templated': True}}",00000000466e5dbc3f09104ec147c0f2f73caf2856cf5284e39676ec4c40742d0485a85b,NABU:GCYVCYS772DF2GJ376O4UQPRUD2GDS5NKY3DMW7L5R62PLR5WWNF7QFB,1.9990000,GAFO6RK2AQIPJBBOILYX5ZS6JMCR2JR6FUNV4ELIGC6T6JL67DXXXDZV,49730855,2024-01-02T00:33:07Z,"[{'destination': 'GD7SWPI2RPGVVCSQYBGYLAEZOKR3TLAXHUKCKRGKPM3WX6VXHMTCDDRK', 'predicate': {'unconditional': True}}, {'destination': 'GAFO6RK2AQIPJBBOILYX5ZS6JMCR2JR6FUNV4ELIGC6T6JL67DXXXDZV', 'predicate': {'unconditional': True}}]",{'clawback_enabled': False},49730855-00000000466e5dbc3f09104ec147c0f2f73caf2856cf5284e39676ec4c40742d0485a85b
57,"{'self': {'href': 'https://horizon.stellar.org/claimable_balances/0000000045e6704504efad7c74e1ff5e2070b44af2bb5db1f736ee71bde7881fd8f9ba2b'}, 'transactions': {'href': 'https://horizon.stellar.org/claimable_balances/0000000045e6704504efad7c74e1ff5e2070b44af2bb5db1f736ee71bde7881fd8f9ba2b/transactions{?cursor,limit,order}', 'templated': True}, 'operations': {'href': 'https://horizon.stellar.org/claimable_balances/0000000045e6704504efad7c74e1ff5e2070b44af2bb5db1f736ee71bde7881fd8f9ba2b/operations{?cursor,limit,order}', 'templated': True}}",0000000045e6704504efad7c74e1ff5e2070b44af2bb5db1f736ee71bde7881fd8f9ba2b,NABU:GCYVCYS772DF2GJ376O4UQPRUD2GDS5NKY3DMW7L5R62PLR5WWNF7QFB,1.9990000,GAFO6RK2AQIPJBBOILYX5ZS6JMCR2JR6FUNV4ELIGC6T6JL67DXXXDZV,49730855,2024-01-02T00:33:07Z,"[{'destination': 'GAN2XZ2N4ICE7OVIJSNTVVKOO55FKFAYVKULUQJPMOJQI3MDEICQY22O', 'predicate': {'unconditional': True}}, {'destination': 'GAFO6RK2AQIPJBBOILYX5ZS6JMCR2JR6FUNV4ELIGC6T6JL67DXXXDZV', 'predicate': {'unconditional': True}}]",{'clawback_enabled': False},49730855-0000000045e6704504efad7c74e1ff5e2070b44af2bb5db1f736ee71bde7881fd8f9ba2b
58,"{'self': {'href': 'https://horizon.stellar.org/claimable_balances/000000004221e3b301da27889f0dff938a3661fe40894c8f1fd9372dabc752b10d00897f'}, 'transactions': {'href': 'https://horizon.stellar.org/claimable_balances/000000004221e3b301da27889f0dff938a3661fe40894c8f1fd9372dabc752b10d00897f/transactions{?cursor,limit,order}', 'templated': True}, 'operations': {'href': 'https://horizon.stellar.org/claimable_balances/000000004221e3b301da27889f0dff938a3661fe40894c8f1fd9372dabc752b10d00897f/operations{?cursor,limit,order}', 'templated': True}}",000000004221e3b301da27889f0dff938a3661fe40894c8f1fd9372dabc752b10d00897f,NABU:GCYVCYS772DF2GJ376O4UQPRUD2GDS5NKY3DMW7L5R62PLR5WWNF7QFB,1.9990000,GAFO6RK2AQIPJBBOILYX5ZS6JMCR2JR6FUNV4ELIGC6T6JL67DXXXDZV,49730855,2024-01-02T00:33:07Z,"[{'destination': 'GCXPOGW4WKCMTAPW5CCEKJHR2HIKRPNIHH654ZSDI7GX2KQNP2UVKZ5W', 'predicate': {'unconditional': True}}, {'destination': 'GAFO6RK2AQIPJBBOILYX5ZS6JMCR2JR6FUNV4ELIGC6T6JL67DXXXDZV', 'predicate': {'unconditional': True}}]",{'clawback_enabled': False},49730855-000000004221e3b301da27889f0dff938a3661fe40894c8f1fd9372dabc752b10d00897f
59,"{'self': {'href': 'https://horizon.stellar.org/claimable_balances/0000000040850512e3da320aaa6555ffabe6989d91237c04fbc8801f574b6060395cf755'}, 'transactions': {'href': 'https://horizon.stellar.org/claimable_balances/0000000040850512e3da320aaa6555ffabe6989d91237c04fbc8801f574b6060395cf755/transactions{?cursor,limit,order}', 'templated': True}, 'operations': {'href': 'https://horizon.stellar.org/claimable_balances/0000000040850512e3da320aaa6555ffabe6989d91237c04fbc8801f574b6060395cf755/operations{?cursor,limit,order}', 'templated': True}}",0000000040850512e3da320aaa6555ffabe6989d91237c04fbc8801f574b6060395cf755,NABU:GCYVCYS772DF2GJ376O4UQPRUD2GDS5NKY3DMW7L5R62PLR5WWNF7QFB,1.9990000,GAFO6RK2AQIPJBBOILYX5ZS6JMCR2JR6FUNV4ELIGC6T6JL67DXXXDZV,49730855,2024-01-02T00:33:07Z,"[{'destination': 'GALDOPYL5GDQK64VYBKUCMYBU6IWAKMNRZFKT35OQSGOPCDXO6WDIGDQ', 'predicate': {'unconditional': True}}, {'destination': 'GAFO6RK2AQIPJBBOILYX5ZS6JMCR2JR6FUNV4ELIGC6T6JL67DXXXDZV', 'predicate': {'unconditional': True}}]",{'clawback_enabled': False},49730855-0000000040850512e3da320aaa6555ffabe6989d91237c04fbc8801f574b6060395cf755
60,"{'self': {'href': 'https://horizon.stellar.org/claimable_balances/000000003f337ce0c6abd93e4ad2987cdd243319706852e54e04006bfd7132f5bd0ea6b5'}, 'transactions': {'href': 'https://horizon.stellar.org/claimable_balances/000000003f337ce0c6abd93e4ad2987cdd243319706852e54e04006bfd7132f5bd0ea6b5/transactions{?cursor,limit,order}', 'templated': True}, 'operations': {'href': 'https://horizon.stellar.org/claimable_balances/000000003f337ce0c6abd93e4ad2987cdd243319706852e54e04006bfd7132f5bd0ea6b5/operations{?cursor,limit,order}', 'templated': True}}",000000003f337ce0c6abd93e4ad2987cdd243319706852e54e04006bfd7132f5bd0ea6b5,NABU:GCYVCYS772DF2GJ376O4UQPRUD2GDS5NKY3DMW7L5R62PLR5WWNF7QFB,1.9990000,GAFO6RK2AQIPJBBOILYX5ZS6JMCR2JR6FUNV4ELIGC6T6JL67DXXXDZV,49730855,2024-01-02T00:33:07Z,"[{'destination': 'GATS74WL35MAFH2TPJTWOARJMORUSYJQFVNL6KKULDPONVXYWGZAWED3', 'predicate': {'unconditional': True}}, {'destination': 'GAFO6RK2AQIPJBBOILYX5ZS6JMCR2JR6FUNV4ELIGC6T6JL67DXXXDZV', 'predicate': {'unconditional': True}}]",{'clawback_enabled': False},49730855-000000003f337ce0c6abd93e4ad2987cdd243319706852e54e04006bfd7132f5bd0ea6b5
61,"{'self': {'href': 'https://horizon.stellar.org/claimable_balances/00000000389be8290b3644742c354bd4997f97200430d115e4f6ffd69ab72ef51b90c2dc'}, 'transactions': {'href': 'https://horizon.stellar.org/claimable_balances/00000000389be8290b3644742c354bd4997f97200430d115e4f6ffd69ab72ef51b90c2dc/transactions{?cursor,limit,order}', 'templated': True}, 'operations': {'href': 'https://horizon.stellar.org/claimable_balances/00000000389be8290b3644742c354bd4997f97200430d115e4f6ffd69ab72ef51b90c2dc/operations{?cursor,limit,order}', 'templated': True}}",00000000389be8290b3644742c354bd4997f97200430d115e4f6ffd69ab72ef51b90c2dc,NABU:GCYVCYS772DF2GJ376O4UQPRUD2GDS5NKY3DMW7L5R62PLR5WWNF7QFB,1.9990000,GAFO6RK2AQIPJBBOILYX5ZS6JMCR2JR6FUNV4ELIGC6T6JL67DXXXDZV,49730855,2024-01-02T00:33:07Z,"[{'destination': 'GCHBPZVHEJY7JNBZDKSWVSBGMPVAFDFDITQSVNLAXM5QHJOEF4R7CHOM', 'predicate': {'unconditional': True}}, {'destination': 'GAFO6RK2AQIPJBBOILYX5ZS6JMCR2JR6FUNV4ELIGC6T6JL67DXXXDZV', 'predicate': {'unconditional': True}}]",{'clawback_enabled': False},49730855-00000000389be8290b3644742c354bd4997f97200430d115e4f6ffd69ab72ef51b90c2dc
62,"{'self': {'href': 'https://horizon.stellar.org/claimable_balances/0000000023ea256ccebd538353d49a6e515bed4116697efaae656093f5fa15394b8738b6'}, 'transactions': {'href': 'https://horizon.stellar.org/claimable_balances/0000000023ea256ccebd538353d49a6e515bed4116697efaae656093f5fa15394b8738b6/transactions{?cursor,limit,order}', 'templated': True}, 'operations': {'href': 'https://horizon.stellar.org/claimable_balances/0000000023ea256ccebd538353d49a6e515bed4116697efaae656093f5fa15394b8738b6/operations{?cursor,limit,order}', 'templated': True}}",0000000023ea256ccebd538353d49a6e515bed4116697efaae656093f5fa15394b8738b6,NABU:GCYVCYS772DF2GJ376O4UQPRUD2GDS5NKY3DMW7L5R62PLR5WWNF7QFB,1.9990000,GAFO6RK2AQIPJBBOILYX5ZS6JMCR2JR6FUNV4ELIGC6T6JL67DXXXDZV,49730855,2024-01-02T00:33:07Z,"[{'destination': 'GD2C4J6WP2HDQHR4SGNUY5ZOQ3M753SDBQLYEJBEQYQPMT5OCZLJG5TM', 'predicate': {'unconditional': True}}, {'destination': 'GAFO6RK2AQIPJBBOILYX5ZS6JMCR2JR6FUNV4ELIGC6T6JL67DXXXDZV', 'predicate': {'unconditional': True}}]",{'clawback_enabled': False},49730855-0000000023ea256ccebd538353d49a6e515bed4116697efaae656093f5fa15394b8738b6
63,"{'self': {'href': 'https://horizon.stellar.org/claimable_balances/000000001d5115b7d6db04ef4dffcaf9bd68999f7988dd5b8b61f10c6c17e02171bf96a1'}, 'transactions': {'href': 'https://horizon.stellar.org/claimable_balances/000000001d5115b7d6db04ef4dffcaf9bd68999f7988dd5b8b61f10c6c17e02171bf96a1/transactions{?cursor,limit,order}', 'templated': True}, 'operations': {'href': 'https://horizon.stellar.org/claimable_balances/000000001d5115b7d6db04ef4dffcaf9bd68999f7988dd5b8b61f10c6c17e02171bf96a1/operations{?cursor,limit,order}', 'templated': True}}",000000001d5115b7d6db04ef4dffcaf9bd68999f7988dd5b8b61f10c6c17e02171bf96a1,NABU:GCYVCYS772DF2GJ376O4UQPRUD2GDS5NKY3DMW7L5R62PLR5WWNF7QFB,1.9990000,GAFO6RK2AQIPJBBOILYX5ZS6JMCR2JR6FUNV4ELIGC6T6JL67DXXXDZV,49730855,2024-01-02T00:33:07Z,"[{'destination': 'GB45HKHJ4P3EY7HPGT7Y25DFQTSEQMR2UBHMJZLIXCE33SLKSACPELSZ', 'predicate': {'unconditional': True}}, {'destination': 'GAFO6RK2AQIPJBBOILYX5ZS6JMCR2JR6FUNV4ELIGC6T6JL67DXXXDZV', 'predicate': {'unconditional': True}}]",{'clawback_enabled': False},49730855-000000001d5115b7d6db04ef4dffcaf9bd68999f7988dd5b8b61f10c6c17e02171bf96a1
64,"{'self': {'href': 'https://horizon.stellar.org/claimable_balances/0000000013265b01b71fd1f670cf91c1bff4bdb8a92d3160f640dd293d0b367ed8e2e48f'}, 'transactions': {'href': 'https://horizon.stellar.org/claimable_balances/0000000013265b01b71fd1f670cf91c1bff4bdb8a92d3160f640dd293d0b367ed8e2e48f/transactions{?cursor,limit,order}', 'templated': True}, 'operations': {'href': 'https://horizon.stellar.org/claimable_balances/0000000013265b01b71fd1f670cf91c1bff4bdb8a92d3160f640dd293d0b367ed8e2e48f/operations{?cursor,limit,order}', 'templated': True}}",0000000013265b01b71fd1f670cf91c1bff4bdb8a92d3160f640dd293d0b367ed8e2e48f,NABU:GCYVCYS772DF2GJ376O4UQPRUD2GDS5NKY3DMW7L5R62PLR5WWNF7QFB,1.9990000,GAFO6RK2AQIPJBBOILYX5ZS6JMCR2JR6FUNV4ELIGC6T6JL67DXXXDZV,49730855,2024-01-02T00:33:07Z,"[{'destination': 'GCYRXPAZI7X2TOC4ASR7TRK45NGLVQA4ACFLPWI57R3NNUYEJT7EXW2P', 'predicate': {'unconditional': True}}, {'destination': 'GAFO6RK2AQIPJBBOILYX5ZS6JMCR2JR6FUNV4ELIGC6T6JL67DXXXDZV', 'predicate': {'unconditional': True}}]",{'clawback_enabled': False},49730855-0000000013265b01b71fd1f670cf91c1bff4bdb8a92d3160f640dd293d0b367ed8e2e48f
65,"{'self': {'href': 'https://horizon.stellar.org/claimable_balances/000000000324b76628c2b6fa99e0317efbf90f253975bde439bcbfa073008d020527c15f'}, 'transactions': {'href': 'https://horizon.stellar.org/claimable_balances/000000000324b76628c2b6fa99e0317efbf90f253975bde439bcbfa073008d020527c15f/transactions{?cursor,limit,order}', 'templated': True}, 'operations': {'href': 'https://horizon.stellar.org/claimable_balances/000000000324b76628c2b6fa99e0317efbf90f253975bde439bcbfa073008d020527c15f/operations{?cursor,limit,order}', 'templated': True}}",000000000324b76628c2b6fa99e0317efbf90f253975bde439bcbfa073008d020527c15f,NABU:GCYVCYS772DF2GJ376O4UQPRUD2GDS5NKY3DMW7L5R62PLR5WWNF7QFB,1.9990000,GAFO6RK2AQIPJBBOILYX5ZS6JMCR2JR6FUNV4ELIGC6T6JL67DXXXDZV,49730855,2024-01-02T00:33:07Z,"[{'destination': 'GD42JTBM7JPTEAHZXEPZSRILDY4NVNN2ELAMRLOUZTGRLDIFPEPPU44X', 'predicate': {'unconditional': True}}, {'destination': 'GAFO6RK2AQIPJBBOILYX5ZS6JMCR2JR6FUNV4ELIGC6T6JL67DXXXDZV', 'predicate': {'unconditional': True}}]",{'clawback_enabled': False},49730855-000000000324b76628c2b6fa99e0317efbf90f253975bde439bcbfa073008d020527c15f
66,"{'self': {'href': 'https://horizon.stellar.org/claimable_balances/0000000002d45df3b852d14874eaf59f1f96c85f9a533d808f3e21ea393c05edec3703fc'}, 'transactions': {'href': 'https://horizon.stellar.org/claimable_balances/0000000002d45df3b852d14874eaf59f1f96c85f9a533d808f3e21ea393c05edec3703fc/transactions{?cursor,limit,order}', 'templated': True}, 'operations': {'href': 'https://horizon.stellar.org/claimable_balances/0000000002d45df3b852d14874eaf59f1f96c85f9a533d808f3e21ea393c05edec3703fc/operations{?cursor,limit,order}', 'templated': True}}",0000000002d45df3b852d14874eaf59f1f96c85f9a533d808f3e21ea393c05edec3703fc,NABU:GCYVCYS772DF2GJ376O4UQPRUD2GDS5NKY3DMW7L5R62PLR5WWNF7QFB,1.9990000,GAFO6RK2AQIPJBBOILYX5ZS6JMCR2JR6FUNV4ELIGC6T6JL67DXXXDZV,49730855,2024-01-02T00:33:07Z,"[{'destination': 'GBYVLAFPVRDNPM3AQXTEIQI7MVQOVXJJ4AO52SILBB3K2ADGWTFJ3ONS', 'predicate': {'unconditional': True}}, {'destination': 'GAFO6RK2AQIPJBBOILYX5ZS6JMCR2JR6FUNV4ELIGC6T6JL67DXXXDZV', 'predicate': {'unconditional': True}}]",{'clawback_enabled': False},49730855-0000000002d45df3b852d14874eaf59f1f96c85f9a533d808f3e21ea393c05edec3703fc
67,"{'self': {'href': 'https://horizon.stellar.org/claimable_balances/00000000a58a2447b2bf71f5e5330f04a0e1125da057e359133036b53f6c5ed7a646cd24'}, 'transactions': {'href': 'https://horizon.stellar.org/claimable_balances/00000000a58a2447b2bf71f5e5330f04a0e1125da057e359133036b53f6c5ed7a646cd24/transactions{?cursor,limit,order}', 'templated': True}, 'operations': {'href': 'https://horizon.stellar.org/claimable_balances/00000000a58a2447b2bf71f5e5330f04a0e1125da057e359133036b53f6c5ed7a646cd24/operations{?cursor,limit,order}', 'templated': True}}",00000000a58a2447b2bf71f5e5330f04a0e1125da057e359133036b53f6c5ed7a646cd24,upvoteICE:GAXSGZ2JM3LNWOO4WRGADISNMWO4HQLG4QBGUZRKH5ZHL3EQBGX73ICE,2648703.8122374,GAZJWY5XZUV6VNGK5BWNOJKV64DO64M7SVZM4SGS47375MPJNBRYDWLV,49730852,2024-01-02T00:32:48Z,"[{'destination': 'GCFSLGH7WH3JFUYBN3IKBUXB7S2OROLM4FYR5THOVVSCPPLAR7L73ZNQ', 'predicate': {'not': {'unconditional': True}}}, {'destination': 'GAZJWY5XZUV6VNGK5BWNOJKV64DO64M7SVZM4SGS47375MPJNBRYDWLV', 'predicate': {'not': {'abs_before': '2024-01-02T01:44:44Z', 'abs_before_epoch': '1704159884'}}}]",{'clawback_enabled': True},49730852-00000000a58a2447b2bf71f5e5330f04a0e1125da057e359133036b53f6c5ed7a646cd24
68,"{'self': {'href': 'https://horizon.stellar.org/claimable_balances/000000003ca4f2b7f0fcf05b5d00ce2e47377cf2a4341addadebd09e1e1d2244a6dba9c7'}, 'transactions': {'href': 'https://horizon.stellar.org/claimable_balances/000000003ca4f2b7f0fcf05b5d00ce2e47377cf2a4341addadebd09e1e1d2244a6dba9c7/transactions{?cursor,limit,order}', 'templated': True}, 'operations': {'href': 'https://horizon.stellar.org/claimable_balances/000000003ca4f2b7f0fcf05b5d00ce2e47377cf2a4341addadebd09e1e1d2244a6dba9c7/operations{?cursor,limit,order}', 'templated': True}}",000000003ca4f2b7f0fcf05b5d00ce2e47377cf2a4341addadebd09e1e1d2244a6dba9c7,upvoteICE:GAXSGZ2JM3LNWOO4WRGADISNMWO4HQLG4QBGUZRKH5ZHL3EQBGX73ICE,2648703.8122374,GAZJWY5XZUV6VNGK5BWNOJKV64DO64M7SVZM4SGS47375MPJNBRYDWLV,49730852,2024-01-02T00:32:48Z,"[{'destination': 'GBS3XSSN6VDPDA6APHPDZP34HJULDA3ZMJLFVVGIHH4CNDMYOLWAL4G4', 'predicate': {'not': {'unconditional': True}}}, {'destination': 'GAZJWY5XZUV6VNGK5BWNOJKV64DO64M7SVZM4SGS47375MPJNBRYDWLV', 'predicate': {'not': {'abs_before': '2024-01-02T01:44:44Z', 'abs_before_epoch': '1704159884'}}}]",{'clawback_enabled': True},49730852-000000003ca4f2b7f0fcf05b5d00ce2e47377cf2a4341addadebd09e1e1d2244a6dba9c7
69,"{'self': {'href': 'https://horizon.stellar.org/claimable_balances/0000000013ae4dcd83d4c2c79816ddfd66bec13da16f06c72c514f2984df6330763ea4ca'}, 'transactions': {'href': 'https://horizon.stellar.org/claimable_balances/0000000013ae4dcd83d4c2c79816ddfd66bec13da16f06c72c514f2984df6330763ea4ca/transactions{?cursor,limit,order}', 'templated': True}, 'operations': {'href': 'https://horizon.stellar.org/claimable_balances/0000000013ae4dcd83d4c2c79816ddfd66bec13da16f06c72c514f2984df6330763ea4ca/operations{?cursor,limit,order}', 'templated': True}}",0000000013ae4dcd83d4c2c79816ddfd66bec13da16f06c72c514f2984df6330763ea4ca,upvoteICE:GAXSGZ2JM3LNWOO4WRGADISNMWO4HQLG4QBGUZRKH5ZHL3EQBGX73ICE,2648703.8122374,GAZJWY5XZUV6VNGK5BWNOJKV64DO64M7SVZM4SGS47375MPJNBRYDWLV,49730852,2024-01-02T00:32:48Z,"[{'destination': 'GDEOS55WUXLBOJ3N2UFXLMV6V32OPUYL72GVTO4GZO2YAG3LKGISWOVS', 'predicate': {'not': {'unconditional': True}}}, {'destination': 'GAZJWY5XZUV6VNGK5BWNOJKV64DO64M7SVZM4SGS47375MPJNBRYDWLV', 'predicate': {'not': {'abs_before': '2024-01-02T01:44:44Z', 'abs_before_epoch': '1704159884'}}}]",{'clawback_enabled': True},49730852-0000000013ae4dcd83d4c2c79816ddfd66bec13da16f06c72c514f2984df6330763ea4ca
